Year,Distance,Engine_capacity(cm3),Price(euro),Age,km_year1,shabby,euro_r,Style_Cabriolet,Style_Combi,Style_Coupe,Style_Crossover,Style_Hatchback,Style_Microvan,Style_Minivan,Style_Pickup,Style_Roadster,Style_SUV,Style_Sedan,Style_Universal,Fuel_type_Diesel,Fuel_type_Electric,Fuel_type_Hybrid,Fuel_type_Metan/Propan,Fuel_type_Petrol,Fuel_type_Plug-in Hybrid,Transmission_Automatic,Transmission_Manual,km_year_q1,km_year_q2,km_year_q3,km_year_q4
2005,224000.0,1600.0,3750.0,17,13176.0,38080.0,5600.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
2001,111111.0,2500.0,4000.0,21,5291.0,23333.31,3660.1270588235293,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
2007,150000.0,1400.0,4500.0,15,10000.0,22500.0,3970.5882352941176,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
2011,154300.0,200.0,9975.0,11,14027.0,16973.0,6639.4382352941175,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2001,300000.0,3500.0,5200.0,21,14286.0,63000.0,12847.058823529413,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
2011,178236.0,1400.0,11000.0,11,16203.0,19605.96,8457.472941176471,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2008,250000.0,1800.0,2700.0,14,17857.0,35000.0,3705.8823529411766,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1991,300000.0,2500.0,4000.0,31,9677.0,93000.0,14588.235294117647,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
2006,217000.0,2699.0,2800.0,16,13562.0,34720.0,3812.392156862745,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2004,307000.0,1600.0,3500.0,18,17056.0,55260.0,7584.705882352941,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2018,23000.0,2500.0,18990.0,4,5750.0,920.0,685.1294117647059,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
2014,193000.0,1500.0,8750.0,8,24125.0,15440.0,5298.0392156862745,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2002,247000.0,2000.0,3600.0,20,12350.0,49400.0,6974.117647058823,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2015,114000.0,2000.0,12500.0,7,16286.0,7980.0,3911.764705882353,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
2000,181000.0,2000.0,4200.0,22,8227.0,39820.0,6558.588235294118,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2009,440000.0,1600.0,4200.0,13,33846.0,57200.0,9421.176470588236,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2003,50000.0,1900.0,2650.0,19,2632.0,9500.0,987.2549019607843,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2016,55000.0,2997.0,55000.0,6,9167.0,3300.0,7117.64705882353,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
2015,154000.0,1000.0,6800.0,7,22000.0,10780.0,2874.6666666666665,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2006,193000.0,3200.0,10300.0,16,12062.0,30880.0,12473.098039215687,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1990,255555.0,1600.0,700.0,32,7986.0,81777.6,2244.875294117647,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2015,166456.0,2967.0,27500.0,7,23779.0,11651.92,12565.796078431373,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2002,240000.0,2400.0,3700.0,20,12000.0,48000.0,6964.705882352941,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
2008,223656.0,2993.0,11000.0,14,15975.0,31311.84,13507.068235294118,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2011,259000.0,1200.0,6600.0,11,23545.0,28490.0,7373.882352941177,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
2007,171711.0,1400.0,2000.0,15,11447.0,25756.65,2020.129411764706,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
2010,170000.0,1700.0,3600.0,12,14167.0,20400.0,2880.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
2013,136000.0,1400.0,7600.0,9,15111.0,12240.0,3648.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2017,26500.0,1600.0,13500.0,5,5300.0,1325.0,701.4705882352941,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
2005,135000.0,1400.0,3100.0,17,7941.0,22950.0,2790.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2003,266000.0,1900.0,1300.0,19,14000.0,50540.0,2576.549019607843,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
2002,266000.0,2200.0,1700.0,20,13300.0,53200.0,3546.6666666666665,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
2011,170200.0,1400.0,6850.0,11,15473.0,18722.0,5029.243137254902,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2010,57000.0,1500.0,1950.0,12,4750.0,6840.0,523.0588235294117,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1988,264000.0,3300.0,3500.0,34,7765.0,89760.0,12320.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2012,114000.0,2200.0,13500.0,10,11400.0,11400.0,6035.294117647059,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
2006,170000.0,2200.0,1400.0,16,10625.0,27200.0,1493.3333333333333,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
2006,220000.0,2200.0,1700.0,16,13750.0,35200.0,2346.6666666666665,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,138000.0,2000.0,23600.0,5,27600.0,6900.0,6385.882352941177,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2007,10000.0,1300.0,1550.0,15,667.0,1500.0,91.17647058823529,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2016,160000.0,2000.0,14600.0,6,26667.0,9600.0,5496.470588235294,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1999,420000.0,2200.0,3550.0,23,18261.0,96600.0,13448.235294117647,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2016,162000.0,1500.0,11000.0,6,27000.0,9720.0,4192.941176470588,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
2012,211000.0,1200.0,5500.0,10,21100.0,21100.0,4550.980392156863,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
2011,172000.0,1200.0,5200.0,11,15636.0,18920.0,3858.1960784313724,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
2014,135000.0,2500.0,16900.0,8,16875.0,10800.0,7157.64705882353,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2010,200000.0,2000.0,10900.0,12,16667.0,24000.0,10258.823529411764,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
2012,150000.0,1600.0,6800.0,10,15000.0,15000.0,4000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2007,240000.0,2188.0,6000.0,15,16000.0,36000.0,8470.588235294117,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2012,215211.0,2000.0,4500.0,10,21521.0,21521.1,3797.8411764705884,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
2010,215000.0,2000.0,8700.0,12,17917.0,25800.0,8802.35294117647,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2013,52000.0,1600.0,7800.0,9,5778.0,4680.0,1431.5294117647059,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
2000,206000.0,1600.0,3000.0,22,9364.0,45320.0,5331.764705882353,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
2011,170000.0,1461.0,6200.0,11,15455.0,18700.0,4546.666666666667,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
2002,160000.0,2200.0,3800.0,20,8000.0,32000.0,4768.6274509803925,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2005,270452.0,2000.0,2300.0,17,15909.0,45976.84,4146.930666666666,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
2004,190000.0,2800.0,4500.0,18,10556.0,34200.0,6035.294117647059,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1999,111111.0,1900.0,700.0,23,4831.0,25555.53,701.5243529411765,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0
2017,123000.0,1300.0,9990.0,5,24600.0,6150.0,2409.3529411764707,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2019,25000.0,3000.0,40000.0,3,8333.0,750.0,1176.4705882352941,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2008,315000.0,2200.0,9100.0,14,22500.0,44100.0,15737.64705882353,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2011,135000.0,2000.0,9900.0,11,12273.0,14850.0,5765.294117647059,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2006,151000.0,1390.0,4000.0,16,9438.0,24160.0,3789.8039215686276,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
2010,170000.0,3000.0,10000.0,12,14167.0,20400.0,8000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1996,23000.0,1800.0,1300.0,26,885.0,5980.0,304.8627450980392,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2016,98000.0,2200.0,36800.0,6,16333.0,5880.0,8485.64705882353,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
1996,157000.0,1700.0,1300.0,26,6038.0,40820.0,2081.0196078431372,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
2010,93000.0,1400.0,4650.0,12,7750.0,11160.0,2035.0588235294117,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2007,150000.0,2000.0,2000.0,15,10000.0,22500.0,1764.7058823529412,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2004,200000.0,1400.0,5200.0,18,11111.0,36000.0,7341.176470588235,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
2014,181000.0,1500.0,7999.0,8,22625.0,14480.0,4542.177254901961,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2006,180000.0,1800.0,3800.0,16,11250.0,28800.0,4291.764705882353,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
2019,51000.0,3000.0,92000.0,3,17000.0,1530.0,5520.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2001,300000.0,2400.0,2499.0,21,14286.0,63000.0,6174.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
2020,10000.0,2151.0,33099.0,2,5000.0,200.0,259.6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2016,88950.0,900.0,6600.0,6,14825.0,5337.0,1381.3411764705882,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
2019,90000.0,1995.0,19899.0,3,30000.0,2700.0,2106.9529411764706,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2012,187000.0,3000.0,24000.0,10,18700.0,18700.0,17600.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2003,187000.0,2000.0,4200.0,19,9842.0,35530.0,5852.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2012,187500.0,1300.0,6400.0,10,18750.0,18750.0,4705.882352941177,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
2014,123850.0,1200.0,7000.0,8,15481.0,9908.0,2719.843137254902,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1991,240000.0,1721.0,850.0,31,7742.0,74400.0,2480.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2008,286000.0,2000.0,6300.0,14,20429.0,40040.0,9892.235294117647,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1993,77777.0,1500.0,700.0,29,2682.0,22555.33,619.1659215686275,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
2012,200000.0,1500.0,6800.0,10,20000.0,20000.0,5333.333333333333,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2008,148000.0,1600.0,3300.0,14,10571.0,20720.0,2681.4117647058824,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
2015,156000.0,1995.0,17299.0,7,22286.0,10920.0,7408.042352941176,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2004,277870.0,1400.0,3600.0,18,15437.0,50016.6,7061.167058823529,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2000,215000.0,2000.0,1350.0,22,9773.0,47300.0,2504.1176470588234,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2002,111111.0,1400.0,3400.0,20,5556.0,22222.2,2962.96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2015,175000.0,1598.0,15900.0,7,25000.0,12250.0,7638.235294117647,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
1999,300000.0,2800.0,2200.0,23,13043.0,69000.0,5952.941176470588,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
2006,245000.0,1400.0,2550.0,16,15312.0,39200.0,3920.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2004,350000.0,2000.0,3990.0,18,19444.0,63000.0,9857.64705882353,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2012,147000.0,2500.0,11500.0,10,14700.0,14700.0,6629.411764705882,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
2009,270000.0,3000.0,9500.0,13,20769.0,35100.0,13076.470588235294,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1993,227000.0,1600.0,705.0,29,7828.0,65830.0,1820.0058823529412,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
2016,112000.0,1500.0,8900.0,6,18667.0,6720.0,2345.4117647058824,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
2000,435000.0,2800.0,4500.0,22,19773.0,95700.0,16888.235294117647,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
1990,300000.0,2300.0,1300.0,32,9375.0,96000.0,4894.117647058823,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
2017,45000.0,2800.0,34999.0,5,9000.0,2250.0,3088.1470588235293,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2004,290000.0,2200.0,7200.0,18,16111.0,52200.0,14738.823529411764,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
2011,193000.0,1500.0,5250.0,11,17545.0,21230.0,4370.882352941177,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
2010,150000.0,3500.0,16000.0,12,12500.0,18000.0,11294.117647058823,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2019,20000.0,1500.0,12000.0,3,6667.0,600.0,282.3529411764706,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
2005,230000.0,2555.0,6500.0,17,13529.0,39100.0,9966.666666666666,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2001,478000.0,200.0,5000.0,21,22762.0,100380.0,19682.352941176472,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2003,270000.0,1400.0,3750.0,19,14211.0,51300.0,7544.117647058823,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2001,143000.0,1600.0,2650.0,21,6810.0,30030.0,3120.764705882353,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
1995,20000.0,1099.0,450.0,27,741.0,5400.0,95.29411764705883,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
1988,180000.0,1800.0,1200.0,34,5294.0,61200.0,2880.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
2009,220000.0,1900.0,5800.0,13,16923.0,28600.0,6505.098039215686,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2007,285238.0,1500.0,2900.0,15,19016.0,42785.7,4865.824705882353,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
1996,185236.0,2200.0,1500.0,26,7124.0,48161.36,2833.021176470588,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2009,55000.0,2000.0,8500.0,13,4231.0,7150.0,2383.3333333333335,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
2010,210000.0,1798.0,8250.0,12,17500.0,25200.0,8152.941176470588,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2015,240000.0,1461.0,7990.0,7,34286.0,16800.0,5264.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2017,67300.0,2000.0,16400.0,5,13460.0,3365.0,2164.156862745098,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2005,265846.0,3000.0,13500.0,17,15638.0,45193.82,23926.14,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2016,28200.0,2000.0,25200.0,6,4700.0,1692.0,1672.0941176470587,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
1991,280000.0,1600.0,400.0,31,9032.0,86800.0,1361.5686274509803,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2002,370000.0,3200.0,8000.0,20,18500.0,74000.0,23215.686274509804,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2014,70000.0,1600.0,6500.0,8,8750.0,5600.0,1427.450980392157,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
2000,111111.0,1900.0,3400.0,22,5050.0,24444.42,3259.256,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
2006,175000.0,1400.0,16509.0,16,10938.0,28000.0,18127.529411764706,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
2015,207848.0,2000.0,18700.0,7,29693.0,14549.36,10669.530666666667,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
2005,267000.0,1600.0,4000.0,17,15706.0,45390.0,7120.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2003,186000.0,1800.0,1650.0,19,9789.0,35340.0,2286.705882352941,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1995,520000.0,1500.0,1500.0,27,19259.0,140400.0,8258.823529411764,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2001,229000.0,2171.0,3500.0,21,10905.0,48090.0,6600.588235294118,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
2016,82000.0,200.0,19900.0,6,13667.0,4920.0,3839.529411764706,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2012,163059.0,1400.0,8500.0,10,16306.0,16305.9,5435.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
2009,123000.0,1600.0,4900.0,13,9462.0,15990.0,3072.5882352941176,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2003,190000.0,2500.0,3999.0,19,10000.0,36100.0,5661.329411764706,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
2016,20000.0,1200.0,9999.0,6,3333.0,1200.0,470.54117647058825,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2007,123000.0,2500.0,7999.0,15,8200.0,18450.0,5787.511764705882,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2016,40000.0,2000.0,19599.0,6,6667.0,2400.0,1844.6117647058823,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2008,190000.0,2450.0,4799.0,14,13571.0,26600.0,5006.01568627451,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
2012,163000.0,1400.0,2950.0,10,16300.0,16300.0,1885.686274509804,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2002,210000.0,1378.0,3500.0,20,10500.0,42000.0,5764.705882352941,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2010,153900.0,1500.0,6800.0,12,12825.0,18468.0,4924.8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2000,300000.0,2200.0,3100.0,22,13636.0,66000.0,8023.529411764706,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
2015,163000.0,1969.0,20900.0,7,23286.0,11410.0,9351.725490196079,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2011,181236.0,1400.0,10299.0,11,16476.0,19935.96,8051.782432941176,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2005,210124.0,1589.0,4900.0,17,12360.0,35721.08,6864.050666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2012,162000.0,2000.0,16500.0,10,16200.0,16200.0,10482.35294117647,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
2008,388640.0,3200.0,19500.0,14,27760.0,54409.6,41607.34117647059,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2007,96000.0,2400.0,8000.0,15,6400.0,14400.0,4517.64705882353,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
2008,216000.0,2200.0,7500.0,14,15429.0,30240.0,8894.117647058823,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2010,200000.0,1400.0,6500.0,12,16667.0,24000.0,6117.64705882353,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2007,150000.0,1600.0,1900.0,15,10000.0,22500.0,1676.4705882352941,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2004,177000.0,1500.0,2800.0,18,9833.0,31860.0,3498.3529411764707,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0
2014,78000.0,1400.0,9800.0,8,9750.0,6240.0,2398.1176470588234,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2013,198000.0,2200.0,18500.0,9,22000.0,17820.0,12928.235294117647,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1995,200000.0,2000.0,6000.0,27,7407.0,54000.0,12705.882352941177,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2008,350536.0,1998.0,6555.0,14,25038.0,49075.04,12615.172047058822,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2005,174000.0,1600.0,2750.0,17,10235.0,29580.0,3190.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1995,123456.0,1800.0,1550.0,27,4572.0,33333.12,2026.130823529412,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2010,264000.0,2400.0,10000.0,12,22000.0,31680.0,12423.529411764706,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2010,185311.0,2200.0,7200.0,12,15443.0,22237.32,6278.772705882353,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
